
 num     #instances         #bytes  class name
 450:             2           2192  scala.reflect.internal.Definitions$definitions$
 451:            39           2184  org.datanucleus.store.rdbms.mapping.java.PersistableMapping
 452:            34           2176  org.apache.spark.sql.execution.ui.SQLExecutionUIData
 453:            89           2136  java.lang.RuntimePermission
 454:           133           2128  java.lang.Character
 455:            38           2128  org.apache.spark.sql.catalyst.analysis.GetColumnByOrdinal
 456:            38           2128  org.apache.spark.sql.catalyst.expressions.objects.GetExternalRowField
 457:            38           2128  org.apache.spark.sql.catalyst.expressions.objects.ValidateExternalType
 458:            53           2120  java.util.EnumMap
 459:            44           2112  org.spark_project.guava.cache.LocalCache$StrongAccessEntry
 460:            87           2088  java.util.regex.Pattern$Slice
 461:            87           2088  org.antlr.v4.runtime.misc.IntervalSet
 462:            52           2080  org.apache.spark.sql.types.StructType
 463:             1           2064  [Lorg.spark_project.jetty.http.HttpGenerator$PreparedResponse;
 464:            43           2064  sun.util.locale.LocaleObjectCache$CacheEntry
 465:            64           2048  java.util.Collections$UnmodifiableMap
 466:           128           2048  java.util.concurrent.atomic.AtomicIntegerArray
 467:            64           2048  org.spark_project.jetty.util.ArrayTernaryTrie
 468:            85           2040  sun.reflect.generics.factory.CoreReflectionFactory
 469:            42           2016  java.util.ResourceBundle$BundleReference
 470:            83           1992  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject
 471:           124           1984  java.util.HashMap$KeySet
 472:            31           1984  org.apache.spark.sql.catalyst.expressions.objects.StaticInvoke
 473:            31           1984  org.datanucleus.store.rdbms.schema.OracleTypeInfo
 474:            31           1984  scala.tools.nsc.settings.MutableSettings$StringSetting
 475:            74           1976  [Lscala.Tuple2;
 476:           123           1968  scala.tools.nsc.interpreter.IMain$Request$Wrapper$$anonfun$17
 477:            49           1960  [[Lscala.collection.immutable.Iterable;
 478:            35           1960  org.apache.spark.sql.catalyst.encoders.ExpressionEncoder
 479:            49           1960  scala.collection.immutable.HashMap$HashTrieMap$$anon$1
 480:           122           1952  scala.tools.nsc.interpreter.IMain$Request$ResultObjectSourceCode$$anonfun$18
 481:             3           1928  [Ljava.net.URL;
 482:             2           1888  oracle.jdbc.driver.T4CPreparedStatement
 483:           118           1888  scala.collection.Iterator$$anonfun$toStream$1
 484:           118           1888  scala.collection.MapLike$$anon$2
 485:            63           1872  [Lorg.datanucleus.metadata.AbstractMemberMetaData;
 486:           117           1872  java.util.regex.Pattern$Dot
 487:            39           1872  org.datanucleus.store.rdbms.mapping.java.OIDMapping
 488:            13           1872  org.datanucleus.store.rdbms.table.ClassTable
 489:           116           1856  scala.collection.immutable.Map$$anonfun$withDefaultValue$1
 490:            13           1832  [[I
 491:            37           1776  scala.reflect.runtime.JavaMirrors$JavaMirror$JavaAnnotationProxy
 492:             1           1768  scala.tools.nsc.interpreter.IMain$$anon$1
 493:            22           1760  java.net.URI
 494:            55           1760  java.util.logging.LogManager$LogNode
 495:           110           1760  sun.reflect.DelegatingMethodAccessorImpl
 496:            17           1752  [[Ljava.lang.String;
 497:            27           1728  org.apache.hadoop.metrics2.lib.Interns$CacheWith2Keys$2
 498:            54           1728  org.spark_project.jetty.http.HttpStatus$Code
 499:           106           1696  com.fasterxml.jackson.databind.introspect.AnnotationMap
 500:            53           1696  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node
 501:            35           1680  org.apache.spark.sql.catalyst.expressions.objects.CreateExternalRow
 502:            69           1656  scala.collection.IndexedSeqLike$Elements
 503:            34           1632  java.util.concurrent.ThreadPoolExecutor$Worker
 504:            67           1608  java.util.regex.Pattern$Ctype
 505:             4           1600  oracle.jdbc.driver.T4CConnection
 506:           100           1600  org.spark_project.jetty.util.IncludeExclude$SetContainsPredicate
 507:            50           1600  scala.xml.UnprefixedAttribute
 508:            40           1600  sun.management.DiagnosticCommandArgumentInfo
 509:            99           1584  java.util.Collections$UnmodifiableSet
 510:            66           1584  org.apache.commons.logging.impl.SLF4JLocationAwareLog
 511:            66           1584  org.datanucleus.store.rdbms.mapping.datastore.VarCharRDBMSMapping
 512:            48           1576  [Ljava.lang.reflect.Field;
 513:            49           1568  sun.reflect.UnsafeObjectFieldAccessorImpl
 514:            65           1560  java.util.regex.Pattern$Start
 515:            64           1536  com.google.common.cache.LocalCache$AccessQueue$1
 516:             1           1528  scala.reflect.runtime.JavaUniverse
 517:            38           1520  org.antlr.v4.runtime.atn.OrderedATNConfigSet
 518:            95           1520  org.apache.spark.sql.internal.SQLConf$$anonfun$buildConf$1
 519:            38           1520  org.spark_project.guava.collect.MapMakerInternalMap$WeakEntry
 520:            63           1512  scala.collection.immutable.Set$Set2
 521:            62           1488  java.util.regex.Pattern$BitClass
 522:            62           1488  scala.reflect.runtime.JavaMirrors$JavaMirror$FromJavaClassCompleter$LazyPolyType
 523:             2           1480  [Lorg.antlr.v4.runtime.dfa.DFA;
 524:            46           1472  java.util.regex.Pattern$Branch
 525:            23           1472  scala.tools.nsc.backend.icode.GenICode$ICodePhase
 526:            30           1440  java.time.temporal.ValueRange
 527:            60           1440  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl
 528:             2           1424  [Lorg.antlr.v4.runtime.atn.RuleStartState;
 529:             2           1424  [Lorg.antlr.v4.runtime.atn.RuleStopState;
 530:            59           1416  oracle.jdbc.util.SQLStateRange
 531:            44           1408  scala.Enumeration$Val
 532:            25           1400  org.apache.spark.sql.catalyst.expressions.If
 533:            16           1392  [Ljava.lang.Byte;
 534:             6           1384  [[Ljava.lang.Object;
 535:             1           1376  [Lsun.misc.FDBigInteger;
 536:            43           1376  jline.console.KeyMap
 537:            57           1368  sun.reflect.NativeMethodAccessorImpl
 538:            34           1360  java.math.BigDecimal
 539:            34           1360  org.datanucleus.store.rdbms.identifier.TableIdentifier
 540:            39           1352  [Ljava.math.BigInteger;
 541:            56           1344  java.security.Provider$UString
 542:            12           1344  java.util.GregorianCalendar
 543:            42           1344  java.util.ResourceBundle$LoaderReference
 544:             6           1344  scala.reflect.internal.StdNames$JavaKeywords
 545:             2           1344  scala.reflect.internal.StdNames$fulltpnme$
 546:            56           1344  sun.reflect.generics.scope.ClassScope
 547:             2           1328  scala.reflect.internal.StdNames$tpnme$
 548:            15           1320  org.apache.spark.sql.catalyst.plans.logical.Aggregate
 549:            33           1320  org.apache.xerces.impl.dtd.XMLSimpleType
 550:            41           1312  org.datanucleus.plugin.Extension
 551:            27           1296  org.codehaus.janino.ReflectionIClass$ReflectionIConstructor
 552:            27           1296  org.datanucleus.metadata.IdentityMetaData
 553:            54           1296  org.datanucleus.store.rdbms.mapping.datastore.NumericRDBMSMapping
 554:            23           1288  scala.tools.nsc.backend.jvm.GenASM$AsmPhase
 555:            23           1288  scala.tools.nsc.transform.ExplicitOuter$Phase
 556:            23           1288  scala.tools.nsc.typechecker.Analyzer$namerFactory$$anon$1
 557:            23           1288  scala.tools.nsc.typechecker.Analyzer$packageObjects$$anon$2
 558:            16           1280  oracle.net.ns.DataPacket
 559:            40           1280  org.datanucleus.plugin.ExtensionPoint
 560:            53           1272  org.spark_project.jetty.http.HttpGenerator$PreparedResponse
 561:             9           1264  [[S
 562:            18           1248  [Lio.netty.buffer.PoolThreadCache$MemoryRegionCache;
 563:            39           1248  org.apache.hadoop.hive.conf.Validator$TimeValidator
 564:            39           1248  org.apache.hadoop.hive.conf.Validator$TimeValidator
 565:            39           1248  sun.reflect.generics.repository.ClassRepository
 566:            31           1240  org.spark_project.jetty.servlet.ServletContextHandler$Context
 567:            31           1240  scala.reflect.internal.Trees$Import
 568:            68           1232  [Lsun.reflect.generics.tree.FormalTypeParameter;
 569:            14           1232  org.codehaus.janino.IClass$2
 570:            17           1224  java.util.concurrent.ThreadPoolExecutor
 571:            17           1224  org.datanucleus.metadata.JoinMetaData
 572:            51           1216  [Ljavax.management.ObjectName$Property;
 573:            19           1216  io.netty.util.Recycler$Stack
 574:            38           1216  io.netty.util.concurrent.DefaultPromise
 575:            38           1216  sun.nio.ch.AllocatedNativeObject
 576:            30           1200  java.time.temporal.ChronoField
 577:            50           1200  org.spark_project.jetty.util.RegexSet
 578:            25           1200  scala.reflect.runtime.SynchronizedOps$$anon$3
 579:            74           1184  org.apache.spark.scheduler.HostTaskLocation
 580:            49           1176  java.lang.ProcessEnvironment$Value
 581:            49           1176  java.lang.ProcessEnvironment$Variable
 582:            49           1176  scala.tools.nsc.transform.AddInterfaces$LazyImplClassType
 583:             2           1168  [Ljline.console.Operation;
 584:            73           1168  java.util.LinkedHashSet
 585:            29           1160  org.datanucleus.metadata.InheritanceMetaData
 586:            24           1152  java.nio.HeapByteBufferR
 587:             9           1152  org.apache.hadoop.hdfs.protocol.DatanodeInfo
 588:            18           1152  org.apache.spark.sql.catalyst.expressions.Cast
 589:            36           1152  scala.collection.immutable.Map$Map2
